Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,34748508332.1,38724945367.9,40119073326.4,43160392123.6,46418916500.4,46659796772.5,47290180588.6,48770466838.6,49170434391.0,47310623887.2,53821315066.1,67716887203.4,85324771841.4,104066609517.9,113035361316.7,115295199391.6,139850794387.3,157998423131.7,130593960612.2,130922638689.1,140782064609.2,127856647107.8,135215704419.0,140118140454.7,122879042001.9,125816640420.6,139135029758.3
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,397384267428.9,416546985355.9,463696359862.7,503902059640.8,548246874897.6,629260304290.8,809241994196.8,1013122956427.8,1086239505330.2,1165624095716.5,1317771431737.2,1406160664333.3,1705691190305.2,2039604768114.2,2199458034356.0,2153699469777.7,2257736575554.3,2276364359733.8,2407107395448.5,2522035168379.5,2586838083451.0,2814392058552.0,3010554862642.6,3405453213753.6,3684620010265.2,3686143029700.0,3960795856569.1,4346914583035.0,4877661440786.4,5335225881302.0,5653691587251.5,5497875109987.8,5336961868560.5,5800122865535.0,5885080246279.8,5974616212131.5,6727577107713.1,8003465737255.3,9567005556607.6,11338857254968.0,14111319354089.7,16947333467462.9,16449910318384.1,19977170903178.2,23625393810182.3,25110781711224.5,26548453670328.9,27417808169925.2,25892267158724.0,26025458644283.5,28648517074135.9
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,427999464352.0,438142889078.8,454411096872.6,476188729979.9,530299911029.0,583364035414.8,626303956137.8,709469029025.9,899154920863.4,1137358613487.6,1238061198450.9,1324531653756.8,1487953233174.4,1597209994982.0,1932467476309.0,2310916540698.1,2479529487416.8,2422337397784.2,2500045140913.9,2515048210570.0,2651661216248.1,2775518772347.7,2860081455791.8,3099120212521.8,3296573150231.9,3710340252214.0,3995720615959.0,3990360968741.5,4254480559537.6,4633835609118.5,5209387908492.1,5700859574854.7,6031829396709.1,5874041781718.4,5721737665695.6,6224686007177.2,6298754036310.8,6417897030413.4,7229580059287.6,8588210201255.4,10243789622354.6,12156999762992.9,15067095325815.0,18098098464795.9,17580870601359.5,21428831908503.9,25280436633081.0,26896135269886.0,28487508096769.4,29510452511451.0,27915726843475.4,28005663818401.1,30741796092143.4
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,35560103680.5,38152725088.9,40540339808.3,43026206694.3,46352449936.5,51247126286.3,55406653326.3,57548586358.5,60201085306.8,67208515780.0,79528472952.0,78840227195.1,81575512062.2,92330784594.3,126680686256.6,153611925706.7,161008569828.9,172975179534.1,193600397139.5,230096634692.1,275275646984.6,284918549146.4,273771364087.7,246617581852.4,242874981584.8,249170591347.1,258368004571.3,277914833472.3,289600641704.1,291249068386.6,307561344533.0,313292636741.6,306229992605.8,294379944286.2,285845628034.3,330869191574.1,364802588855.6,376900808942.5,375286771951.2,384671564828.3,424694310803.3,413595014871.1,443352796318.4,502102621666.1,584781801313.1,676588277242.3,818083937684.6,955027034610.1,1150019947728.8,1130980343557.6,1455845120196.7,1656436216739.2,1788045890061.4,1944276302494.4,2101886669975.4,2033399081295.7,1988820003334.4,2099617258914.8
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12532037733.2,13393145389.3,14315077320.1,15141028392.6,16552295387.2,18014099685.5,19554625229.7,19677023578.9,20917432706.0,23869327662.9,32853738102.9,30374828251.4,33946936943.4,36085125189.4,52403818572.7,60270886492.1,73287515055.5,76817790273.6,83214760812.1,102395329704.6,131711300796.6,135653436207.7,127748740444.2,106319278177.2,99756302044.6,99685816717.1,96873674557.9,107082432280.8,114714724669.7,117278134733.4,124554583948.5,128127964194.7,129504930984.6,119491915808.9,119339665539.1,140653768882.8,156596859392.8,158398857202.8,151513555166.2,157838207662.2,175759679136.8,169725864984.9,184478678152.9,210422237202.1,254742853363.8,300313257359.0,380109998950.1,434843994375.8,519062838351.9,482330295419.9,710338591112.0,815412487006.0,897230432814.0,973743085757.2,1055271972787.8,985847068547.6,924035470840.2,915342329873.4
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,5667756644.8,7076465295.3,8337423312.9,9150684931.5,9333536359.8,10997590361.4,16273253012.0,25802409638.6,30463855421.7,37269156626.5,45808915662.7,51455719099.9,51400186379.3,72482337370.3,85518233450.8,90158449307.2,81052283404.6,84853699994.0,85289491750.3,79954072569.9,75929617576.9,84300174477.2,94451427898.3,106140727357.0,116621996217.1,128026966580.0,158006700301.5,176892143931.5,202132028723.1,227369679375.0,215748998609.6,95445547872.7,140001351215.5,165021012077.8,160446947784.9,195660611165.2,234772463823.8,256836875295.5,285868618224.0,364570514304.9,432216737774.9,510228634992.3,539580085612.4,755094160363.1,892969107923.1,917869910105.7,912524136718.0,890814755233.2,860854235065.1,932256495234.2,1015539017536.5
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,144835671060.4,142340654686.7,138905092010.8,142833595106.9,149456910200.0,162112122192.8,171259081519.8,175081134106.8,174086373678.3,183103790679.3,185076200469.8,176105719025.8,174900138275.2,166175726819.4,189678440770.4,207499976544.2,218026827983.2,223765072601.1,226635063993.6,248603394823.0,243589213447.0,258526525388.4,291258725207.8,329367023001.3,375393317137.9,436590130451.5,518733898402.5,629698302598.4,650408779278.0,738242979081.8,833522757636.6,881148790694.8,960195465079.5,1035220622681.8,1039478554734.8,1060271611687.9,1186015013019.4
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,914727080.6,1023086918.6,1180919719.4,1382548249.8,1567465656.9,1563667799.6,1614595290.9,1897606791.4,2264911806.9,2758117365.0,2971167185.4,3344402193.2,5685988395.4,5827468750.0,5487083657.9,5920177688.5,6142169524.1,6433357030.0,6754330154.8,7428280401.5,6792417112.3,2586241268470.9,2847927559896.7
India,IND,GDP (current US$),NY.GDP.MKTP.CD,36535925031.3,38709096075.6,41599070242.3,47776000900.0,55726873083.6,58760424669.8,45253641303.2,49466168891.0,52377324284.2,57668330026.4,61589800519.5,66452561865.8,70509913049.4,84374541630.2,98198276856.6,97159222024.1,101346972433.9,119866746574.4,135468782808.7,150950826964.4,183839864649.2,190909548789.8,198037712681.6,215350771428.3,209328156800.9,229410293759.1,245664654062.9,275311425331.6,292632656262.7,292093308319.6,316697337894.5,266502281094.1,284363884080.1,275570363431.9,322909902308.9,355475984177.5,387656017798.6,410320300470.3,415730874171.1,452699998386.9,462146799337.7,478965491060.8,508068952065.9,599592902016.3,699688852930.3,808901077222.8,920316529729.7,1201111768410.3,1186952757636.1,1323940295874.1,1656617073124.7,1823049927772.0,1827637859136.2,1856722121394.4,2039127446299.3,2102390808997.1,2274229710530.0,2597491162897.7
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775.4,2088012282.4,2260349684.1,2430843768.4,2766608945.9,2945704143.0,3104034393.2,3343636773.4,3278584478.3,3787077343.7,4401259686.3,5104355500.2,6325627655.4,7490132548.7,7906317252.8,9495166027.9,9465078403.6,11261811100.4,14665538508.0,18341273855.6,21773901764.0,20694944733.2,21500472054.5,20790917686.2,20130728786.1,21295486382.9,28748960470.5,33961142322.1,37818134253.1,39285385087.6,49364681255.7,49847128533.4,55985506498.7,52480253169.0,57166037102.5,69222626262.6,75880632560.5,82826146131.8,90082034316.5,98691849563.2,99853528653.0,109133512304.3,127945379258.4,164285112866.8,193870350136.6,211650764830.2,232085535064.6,269917519846.7,275020023436.4,236311336482.4,221951354761.5,239018536581.7,225571853194.3,239389340720.5,258099014042.1,290617008367.6,304819018067.1,333730764773.2
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134390.1,4426949094.8,4693566416.4,4928628018.4,5379845647.3,6197319929.7,6789938673.2,7555383690.0,8623172960.0,9743089606.1,10976245154.4,13731801564.7,17153463263.7,27081698249.2,46209092072.6,51776222349.7,68055295080.2,80600122701.5,77994316621.6,90391877325.0,94362275579.8,100499312748.7,125948756439.7,156365156618.8,162276728618.7,180183629598.7,209094561833.8,134009995922.6,123057861333.9,120496362916.2,124813263926.2,822148746505.7,857182476536.1,63743623232.0,71841461172.6,96419225743.6,120403931885.4,113919163421.1,110276913362.5,113848450088.4,109591707802.2,126878750296.0,128626917503.7,153544751395.4,190043433964.8,226452138291.5,266298911661.1,349881601458.6,406070949553.9,414059094949.1,487069570463.8,583500357530.4,598853401276.1,467414852231.3,434474616831.9,385874474398.6,418976711586.9,439513511620.6
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1684121534.6,1831700364.0,1954634836.2,1978437692.5,2340521142.5,97382984893.9,104298061844.4,110816248179.5,2896947633.7,3008120974.5,3281713805.7,3865346534.7,4113848002.4,5134367778.1,11516762614.3,13458516762.6,17754825601.1,19838130714.5,23762275651.9,37816457839.5,53405689129.7,38424991534.0,42595309882.7,40595046638.8,46802508845.3,48284979093.0,47127693792.2,56609842393.1,62503055644.9,65641363782.6,179885815374.7,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,36627901762.1,49954890353.3,65140293687.5,88840050497.1,131613661510.5,111660855042.7,138516722649.6,185749664444.4,218000986222.6,234648370497.4,234648370497.4,179640210726.4,171489001692.0,197715736040.6
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434097.0,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,518902045.5,660321818.2,827213233.6,1137337734.4,1492743371.7,1386032921.3,1644755722.7,2175791270.7,2474614621.4,2811162819.1,3331325037.5,3441249882.3,3159121960.9,2724974073.0,2822006039.1,2939845038.4,3930518365.5,5438537482.0,6016168896.2,5588533007.4,6372905073.1,6807365897.5,6976080330.7,6126456175.2,6294803496.8,7018100153.5,7330965239.1,7548912105.5,8453704212.2,8917286036.0,8927140438.3,8136345143.8,9207689916.3,11316441660.0,13722824251.3,16691490113.8,17048647567.7,21319946739.5,17658408759.0,12944114736.2,13310567802.9,14732689534.6,14292008745.4,15548321544.4,17304033020.5,16942247374.0,20304098101.4,23909289978.6
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000.0,3138500000.0,2510000000.0,2992333333.3,3405333333.3,3663333333.3,3980000000.0,4030000000.0,4619000000.0,5329333333.3,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,100343219506.5,109957321960.1,114724862034.0,115979230546.6,117189920211.6,132339311284.4,130706147870.7,121069378150.2,126864966908.9,135445033199.5,142462925574.3,153966916311.3,178706717752.7,215840354626.5,207419370241.3,233609522091.5,261628548084.2,257296579579.3,292489185194.4,308416982140.4,299093839689.6,317747542489.4,350850537827.3
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344.2,44842760293.2,50383891899.0,57710743059.8,63175417019.0,67978153850.5,73654870011.3,81133120065.4,87942231678.4,97085082807.4,113021271995.0,124261125468.2,144780887782.2,174913182331.5,198906210777.0,226944777283.5,223976030937.4,256746610489.4,314019078256.9,392378584945.2,475682506443.6,429282143246.5,425863251968.5,441580962901.6,436443280912.5,450725816043.0,638273986102.1,803055418882.6,888667913418.6,925598068021.5,1177326294440.8,1242109397534.0,1315806985860.2,1061445225790.6,1095590833693.6,1170787352906.2,1308929351236.0,1239050932241.9,1266309245009.5,1248563179203.1,1141759996314.7,1162317852349.0,1266510634293.2,1569649661399.6,1798314750434.6,1852661982340.5,1942633797516.0,2203053380782.9,2390729163615.1,2185160183384.3,2125058244242.9,2276292404600.5,2072823157059.8,2130491320658.7,2151732868243.2,1832868490534.1,1859383610248.7,1934797937411.3
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699050679.0,748028839.4,777712445.8,826690466.2,897931401.4,972140557.2,1096738065.2,1148025407.3,1083883355.3,1191287651.5,1404776071.0,1539865513.9,1875048859.9,1905917553.2,2375096249.0,2860411285.9,2966010229.9,3249697393.0,2644449232.3,2425033998.2,2679409453.2,2979061412.4,3293533288.4,3619294120.7,2373566957.5,2100223149.7,2754566176.2,3286987551.7,3828310735.0,4404970058.8,4592224067.4,4071219198.0,3530892749.0,5405097570.7,5419134875.3,6538840169.7,7368000000.0,8375077443.0,8763219645.3,8851581632.7,8985352831.9,9178016493.1,9694169756.9,9399447609.2,10150978154.5,11204416000.0,11905525197.3,12824094989.9,13678606692.3,12038829246.2,13191645685.5,14439910353.1,14800165406.8,14274983015.9,13897723431.4,14186886642.7,14056908749.4,14768134912.4
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,599831979.8,658078969.5,631755810.7,561187342.5,698963875.7,639596751.6,678241389.0,788574629.0,943700547.8,1197454206.8,1363039399.6,1708734939.8,2096568478.6,2602748691.1,3271728271.7,3910036925.1,4384685230.0,4680567375.9,4920407601.2,4966710013.0,4993829194.1,6401380000.0,6755599113.7,6277197435.2,4220945005.2,4160003917.4,4344250257.0,5311329067.4,5605841535.6,6237739516.2,6727446632.4,6928359238.4,7246188575.5,7912327362.5,8149106064.9,8460424400.6,8975689844.9,9582453032.4,10195660789.8,11411390409.0,12588665303.2,15056929760.2,17110587447.1,21972004086.2,23820230000.0,26425379436.6,28840263380.3,30937277605.6,33593843662.0,35826925774.6,37517410281.7,38654727746.5,40068308516.3
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950.4,53508617739.4,60723018683.7,69498131797.3,81749006381.5,90950278257.8,105628070343.1,123781880217.6,146601072685.5,172204199480.9,212609187920.8,240151807460.0,318031297492.7,432082670451.1,479625998614.8,521541905671.9,586161859001.0,721411786537.2,1013612173519.8,1055012119528.2,1105385973763.9,1218988935129.8,1134518001884.6,1243323592058.8,1318381627003.8,1398892744820.7,2078953333673.6,2532808573157.0,3071683013178.9,3054914166263.2,3132817652848.0,3584420077100.8,3908809463463.9,4454143876947.2,4907039384469.7,5449116304981.1,4833712542207.1,4414732843544.4,4032509760872.9,4562078822335.4,4887519660744.9,4303544259842.7,4115116279069.8,4445658071221.9,4815148854362.1,4755410630912.1,4530377224970.4,4515264514430.6,5037908465114.5,5231382674593.7,5700098114744.4,6157459594823.7,6203213121334.1,5155717056270.8,4850413536037.8,4394977752877.8,4949273341993.9,4872136945507.6
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,26932729102.7,24923076923.1,24917355371.9,23409260879.9,21250792886.1,20374302652.4,21035368250.9,22165932063.0,22135254836.0,16870821839.8,18291994909.0,22152694161.9,24636593223.3,30833699702.8,43151647002.6,57123671733.9,81003884545.4,104849886825.6,133441612246.8,115308661142.9,148047348240.6,192626507971.6,207998568865.8,236634552078.1,221415572819.5,184388432148.7,137278320084.2,159406926359.1
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,791265458.8,792959472.1,868111400.0,926589348.6,998759333.6,997919320.0,1164519673.2,1232559505.9,1353295457.5,1458379415.4,1603447357.3,1778391289.2,2107279157.4,2502142444.2,2973309272.0,3259344935.8,3474542392.0,4494378855.3,5303734882.5,6234390975.3,7265315331.6,6854491453.9,6431579357.3,5979198463.8,6191437070.4,6135034338.3,7239126716.9,7970820530.8,8355380879.1,8283114648.4,8572359162.9,8151479004.2,8209129171.7,5751789915.1,7148145375.8,9046326060.0,12045858436.2,13115773737.6,14093998843.7,12896013576.7,12705357103.0,12986007425.9,13147743910.7,14904517649.8,16095337093.8,18737897744.8,25825524820.8,31958195182.2,35895153327.8,37021512048.8,40000088346.8,41954942416.9,50334699324.3,55096730083.3,61448046801.7,64007293814.9,70875289605.4,74938190654.9
